cleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon
AcademyRdOutlookAv,0.0,0.0,0.0,0.0,40.059776,-75.009096
AcademyRdPresidentSt,0.0,0.153846153846154,0.0,0.05128205128205133,40.07510166666666,-75.001546
AcademyRdRedLionRd,2.36805555555556,1.069444444444445,0.473611111111112,0.21388888888888902,40.080679599999996,-74.9960978
AcademyRdRyanDrNorth,0.722222222222222,0.333333333333333,0.361111111111111,0.1666666666666665,40.086457,-74.986626
AcademyRdRyanHighSchoolSouthEntrance,0.5,0.0,0.25,0.0,40.084866,-74.988434
AcademyRdTorreyRd,0.0,0.125,0.0,0.125,40.096398,-74.971182
AcademyRdWoodhavenRd,0.0,0.0,0.0,0.0,40.093432,-74.980182
AcademyRdWoodhavenRdFS,0.0,0.4,0.0,0.2,40.093522,-74.980477
AdamsAvArrottSt,0.75,0.375,0.75,0.375,40.023271,-75.095082
AdamsAvBinghamSt,0.571428571428571,0.285714285714286,0.2857142857142855,0.142857142857143,40.035507,-75.108669
AdamsAvCastorAvFS,0.0,0.125,0.0,0.125,40.021242,-75.093992
AdamsAvFoulkrodSt,1.23076923076923,0.692307692307692,1.23076923076923,0.692307692307692,40.035283,-75.108409
AdamsAvHillCreekDr,0.0,0.142857142857143,0.0,0.0714285714285715,40.0374,-75.109157
AdamsAvHillCreekDrFS,0.461538461538462,0.307692307692308,0.461538461538462,0.307692307692308,40.037239,-75.108909
AdamsAvMontourSt,3.395604395604394,1.4615384615384621,1.1318681318681314,0.4871794871794874,40.03181266666667,-75.105536
AdamsAvOrthodoxSt,0.111111111111111,0.625,0.0555555555555555,0.3125,40.019619,-75.094485
AdamsAvRamonaAv,0.833333333333333,0.25,0.833333333333333,0.25,40.024004,-75.095354
AdamsAvRisingSunAv,0.923076923076923,0.538461538461538,0.923076923076923,0.538461538461538,40.039089,-75.109906
AdamsAvRisingSunAvFS,0.714285714285714,0.285714285714286,0.357142857142857,0.142857142857143,40.03875,-75.109884
AdamsAvRooseveltBlvd,0.8333333333333333,0.0833333333333333,0.41666666666666663,0.04166666666666665,40.025971,-75.096878
AdamsAvRooseveltBlvdFS,0.25,0.25,0.25,0.25,40.025703,-75.096998
AdamsAvTaborRd,1.736263736263739,0.296703296703297,0.5787545787545797,0.098901098901099,40.03314,-75.10693333333334
AdamsAvWhitakerAv,0.142857142857143,0.42857142857142894,0.0714285714285715,0.21428571428571447,40.030586,-75.104092
AdamsAvWhitakerAvFS,0.416666666666667,0.166666666666667,0.416666666666667,0.166666666666667,40.030792,-75.10415
AdamsRdAdamsCr,0.32692307692307687,1.92307692307692,0.16346153846153844,0.96153846153846,40.108674,-74.92308299999999
AdamsRdByberryRd,0.0,0.0,0.0,0.0,40.110117,-74.926665
AdamsRdFordRd,0.0,1.0,0.0,1.0,40.106434,-74.920844
AdamsRdFordRdFS,0.0,0.2,0.0,0.2,40.106406,-74.920679
AiryStArchStFS,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,40.114239,-75.338508
AiryStDeKalbStFS,0.527777777777778,0.29166666666666696,0.263888888888889,0.14583333333333348,40.115375,-75.341525
AiryStGreenSt,0.8611111111111109,0.111111111111111,0.43055555555555547,0.0555555555555555,40.114928,-75.340307
AiryStSwedeSt,0.3055555555555556,0.0555555555555556,0.1527777777777778,0.0277777777777778,40.116153,-75.343513
AlanWoodRdRidgePkMBFS,0.5,0.5,0.5,0.5,40.100533,-75.301665
AlburgerAvDarlingtonRd,0.875,0.625,0.875,0.625,40.097983,-75.059577
AlburgerAvSpringViewRd,0.375,0.5,0.375,0.5,40.09731,-75.055214
AlburgerAvSpringviewRd,0.909090909090909,0.727272727272727,0.909090909090909,0.727272727272727,40.097195,-75.055416
AlburgerAvVerreeRd,1.670454545454545,1.079545454545455,0.8352272727272725,0.5397727272727275,40.09482,-75.05079
AlburgerAvVerreeRdMBFS,0.642857142857143,1.64285714285714,0.642857142857143,1.64285714285714,40.09281,-75.048659
AlburgerAvWelshRd,0.41428571428571404,0.2714285714285714,0.20714285714285702,0.1357142857142857,40.092004,-75.047776
AlburgerAvWelshRdMBFS,0.5,0.375,0.5,0.375,40.092863,-75.048501
AlgonAvDevereauxAvFS,0.0625,0.3125,0.03125,0.15625,40.041565,-75.08769
AlgonAvDorcasSt,0.2,0.0,0.1,0.0,40.070473,-75.058808
AlgonAvFoxChaseRd,2.2,0.990909090909091,0.55,0.24772727272727274,40.07134,-75.0578395
AlgonAvGriffithSt,0.666666666666667,0.3,0.3333333333333335,0.15,40.064377,-75.064801
AlgonAvHartelAv,2.5,0.272727272727273,0.625,0.06818181818181825,40.062084,-75.0668765
AlgonAvHoffnagleSt,0.0,0.0,0.0,0.0,40.06944,-75.059713
AlgonAvHoffnagleStFS,1.66666666666667,0.4,0.833333333333335,0.2,40.069387,-75.059949
AlgonAvKrewstownRd,0.5,0.545454545454545,0.25,0.2727272727272725,40.07275,-75.056289
AlgonAvKrewstownRdFS,0.1,0.1,0.1,0.1,40.073009,-75.056205
AlgonAvLangdonSt,0.0,0.0,0.0,0.0,40.063166,-75.065789
AlgonAvLevickSt,0.125,0.125,0.0625,0.0625,40.043602,-75.085102
AlgonAvLoneySt,1.0909090909090908,0.0,0.5454545454545454,0.0,40.06451,-75.064505
AlgonAvNapfleAv,0.0,0.1,0.0,0.05,40.061012,-75.067976
AlgonAvRobbinsAv,0.0,0.0625,0.0,0.03125,40.04241,-75.086551
AlgonAvSollyAv,1.0,0.0,0.25,0.0,40.068146,-75.0611205
AlgonAvStanwoodSt,1.0,0.363636363636364,0.5,0.181818181818182,40.066984,-75.062185
AlgonAvStanwoodStFS,1.2,0.1,0.6,0.05,40.066967,-75.062339
AlgonAvStrahleSt,0.0909090909090909,0.272727272727273,0.04545454545454545,0.1363636363636365,40.070588,-75.058536
AlleghenyAvBroadSt,0.571428571428572,0.0,0.142857142857143,0.0,40.0015895,-75.1529045
AlleghenyAvKensingtonAv,0.285714285714286,0.642857142857143,0.142857142857143,0.3214285714285715,39.996481,-75.1137
AlleghenyAvMascherSt,0.5,0.4375,0.5,0.4375,39.998835,-75.131131
AlleghenyAvNapaSt,0.5,0.3,0.25,0.15,40.005074,-75.180491
AlleghenyAvRidgeAv,0.0,0.0,0.0,0.0,40.006115,-75.187685
AlleghenyAvThompsonSt,0.0,0.8125,0.0,0.40625,39.984735,-75.103012
AlleghenyAvTulipSt,0.25,0.0,0.25,0.0,39.989637,-75.107232
AlleghenyAvndSt,0.714285714285714,0.0,0.357142857142857,0.0,40.003224,-75.166057
AlleghenyAvthSt,0.785714285714286,0.25,0.13095238095238101,0.041666666666666664,40.002195,-75.15784416666666
AlleghenythSt,0.857142857142857,0.142857142857143,0.857142857142857,0.142857142857143,40.00431,-75.173451
AllendaleRdCrossfieldRd,0.357142857142857,0.142857142857143,0.357142857142857,0.142857142857143,40.095827,-75.390702
AllendaleRdElliottDr,0.611111111111111,1.25,0.2037037037037037,0.4166666666666667,40.093722,-75.38805666666667
AllendaleRdKeeblerRd,0.117647058823529,0.0,0.039215686274509665,0.0,40.09735033333333,-75.392894
AppleStHectorSt,0.3,0.3,0.3,0.3,40.073779,-75.297206
AramingoAvAlleghenyAvdetour,0.35,0.75,0.175,0.375,39.988412,-75.106445
AramingoAvAnnStdetour,0.4,1.2,0.4,1.2,39.985694,-75.11168
AramingoAvBirchStFSdetour,0.0,0.0,0.0,0.0,39.98589,-75.111513
AramingoAvCambriaStdetour,0.2,0.65,0.1,0.325,39.9848465,-75.113414
AramingoAvClearfieldStdetour,0.5,1.916666666666663,0.16666666666666666,0.6388888888888876,39.98727866666667,-75.10880533333334
AramingoAvHuntingdonStdetour,0.272727272727273,0.545454545454545,0.272727272727273,0.545454545454545,39.978759,-75.118621
AramingoAvLehighAvtdetour,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,39.981362,-75.117441
AramingoAvSomersetStdetour,0.0,0.111111111111111,0.0,0.111111111111111,39.983429,-75.115683
AramingoAvVenangoSt,0.666666666666666,0.666666666666667,0.222222222222222,0.22222222222222232,39.993356,-75.09705333333333
AramingoAvYorkStFS,0.0,0.0,0.0,0.0,39.975462,-75.120762
ArchRdElizabethDrFS,0.4,0.2,0.4,0.2,40.134625,-75.306943
ArcolaRdCampusDr,0.5714285714285714,0.0,0.2857142857142857,0.0,40.158851,-75.465824
ArcolaRdSpringhouseDr,1.892857142857143,0.0,0.630952380952381,0.0,40.16340966666667,-75.47310966666667
ArdmoreAvStationNHSL,0.0,0.0,0.0,0.0,39.999864,-75.309479
ArdmoreJunctionStation,0.0,0.75,0.0,0.375,39.996145,-75.3029035
ArdmoreJunctionStationNHSL,0.0,0.75,0.0,0.75,39.996262,-75.303789
ArleansAvLincolnHwy,0.125,0.375,0.125,0.375,40.190587,-74.8315
ArleansAvLincolnHwyMBFS,0.0,0.125,0.0,0.125,40.189275,-74.831559
ArleansAvLincolnHwyMBNS,0.0714285714285714,0.0,0.0357142857142857,0.0,40.189247,-74.831393
ArrottStAdamsAv,0.583333333333333,0.666666666666667,0.583333333333333,0.666666666666667,40.023261,-75.094799
ArtMuseumDrBackEntrance,0.0,0.0,0.0,0.0,39.966352,-75.181972
ArtMuseumDrKellyDrMBFS,0.5,1.1,0.25,0.55,39.966526,-75.180035
ArtMuseumDrKellyDrMBNS,0.0,0.0,0.0,0.0,39.966348,-75.179964
AshbourneRdArborRd,0.0,0.4,0.0,0.4,40.05993,-75.106679
AshbourneRdBoyerRd,0.458333333333333,0.533333333333333,0.2291666666666665,0.2666666666666665,40.060686,-75.105741
AshbourneRdBoyerRdFS,0.0,0.4,0.0,0.4,40.060706,-75.105908
AshbourneRdCroydenRd,0.1916666666666667,0.133333333333333,0.09583333333333335,0.0666666666666665,40.061319,-75.105123
AshbourneRdCroydenRdFS,0.0,0.0,0.0,0.0,40.061388,-75.105227
AshbourneRdFosterRd,1.2166666666666668,0.458333333333333,0.4055555555555556,0.15277777777777765,40.06111833333333,-75.09860866666666
AshbourneRdFrontSt,0.0,0.0666666666666667,0.0,0.03333333333333335,40.059868,-75.106915
AshbourneRdJenkintownRd,0.625,0.95,0.20833333333333334,0.31666666666666665,40.06203933333333,-75.104276
AshbourneRdOakHillDr,0.125,0.5,0.041666666666666664,0.16666666666666666,40.06188766666667,-75.09984566666667
AshbourneRdRollingGreenRd,0.0666666666666667,0.266666666666667,0.02222222222222223,0.088888888888889,40.062116333333336,-75.10298666666667
AshbourneRdRowlandAv,0.325,0.533333333333333,0.10833333333333334,0.17777777777777767,40.060054,-75.09713
AshbourneRdWalthamRd,0.375,1.3375,0.125,0.4458333333333333,40.06198933333334,-75.10108666666666
AshburnerStHegermanSt,0.714285714285714,0.0714285714285714,0.714285714285714,0.0714285714285714,40.039425,-75.014182
AshburnerStTorresdaleAv,0.142857142857143,0.0714285714285714,0.142857142857143,0.0714285714285714,40.040312,-75.015288
AshburnerStTorresdaleAvFS,0.0,0.0714285714285714,0.0,0.0357142857142857,40.040178,-75.015324
AshlandAvMacDadeBlvd,0.235294117647059,0.588235294117647,0.235294117647059,0.588235294117647,39.905297,-75.292608
AshtonRdGrantAv,0.0,0.0,0.0,0.0,40.071857,-75.013237
AshtonRdGrantAvFS,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,40.071839,-75.013461
AshtonRdGrantAvMBFS,0.0,0.0,0.0,0.0,40.070265,-75.014973
AshtonRdHolmeCir,0.0,0.0,0.0,0.0,40.056813,-75.028414
AshtonRdHolmeCirFS,0.0,0.0,0.0,0.0,40.056973,-75.028106
AshtonRdJennyPl,0.181818181818182,0.642857142857143,0.06060606060606066,0.21428571428571433,40.05827766666667,-75.026912
AshtonRdJennyPlMBFS,0.0,0.0,0.0,0.0,40.058983,-75.026096
AshtonRdMaxwellSt,0.0,0.3496503496503499,0.0,0.11655011655011664,40.061362333333335,-75.02376433333333
AshtonRdNorcrossLn,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,40.068494,-75.016757
AshtonRdNorcrossLnFS,0.0,0.0,0.0,0.0,40.068529,-75.01658
AshtonRdOldAshtonRd,0.0,0.0,0.0,0.0,40.057721,-75.02751
AshtonRdRyersonRd,0.0,0.166666666666667,0.0,0.04166666666666675,40.06453500000001,-75.0205825
AshtonRdSaxtonRdMBFS,0.0,0.0833333333333333,0.0,0.04166666666666665,40.070255,-75.014843
AshtonRdTolbutSt,0.0,0.0,0.0,0.0,40.060505,-75.024704
AshtonRdTolbutStFS,0.0,0.0909090909090909,0.0,0.0909090909090909,40.060567,-75.024455
AshtonRdTolbutStMBFS,0.0,0.0,0.0,0.0,40.059037,-75.02619
AshtonRdTremontSt,0.230769230769231,0.7637362637362634,0.076923076923077,0.25457875457875445,40.062628333333336,-75.022492
AshtonRdWoodbridgeRd,0.357142857142857,0.0,0.119047619047619,0.0,40.066403666666666,-75.01873666666667
AspenStLancasterAv,0.0,0.5,0.0,0.5,39.966023,-75.206754
AspenStPrestonSt,0.428571428571429,0.0,0.428571428571429,0.0,39.96625,-75.203847
AspenStndStFS,0.0,0.5,0.0,0.5,39.965943,-75.207751
AspenStrdSt,0.555555555555556,3.22222222222222,0.555555555555556,3.22222222222222,39.965832,-75.209388
AspenStstSt,0.142857142857143,0.714285714285714,0.142857142857143,0.714285714285714,39.966128,-75.205454
AspenStthSt,1.545454545454546,0.7159090909090909,0.3863636363636365,0.17897727272727273,39.965631,-75.21204
AvoftheStatesthSt,0.428571428571429,1.28571428571429,0.428571428571429,1.28571428571429,39.850744,-75.360919
AvoftheStatesthStFS,2.2678571428571397,1.375,1.1339285714285698,0.6875,39.85219,-75.360776
BStFlintHillRdFS,0.45,0.0,0.225,0.0,40.087877,-75.331029
BainbridgeStndSt,0.111111111111111,0.111111111111111,0.0555555555555555,0.0555555555555555,39.944364,-75.178955
BalaAvHighlandAv,0.411764705882353,0.5882352941176467,0.2058823529411765,0.2941176470588234,40.00505,-75.232129
BalaAvMontgomeryAv,0.0,0.25,0.0,0.125,40.0064025,-75.23235
BalaAvUnionAv,1.035714285714286,2.1655844155844157,0.34523809523809534,0.7218614718614719,40.00315033333334,-75.23119833333334
BaltimoreAvArdmoreAv,0.333333333333333,0.0,0.1666666666666665,0.0,39.937009,-75.278592
BaltimoreAvBroomallSt,0.0,0.0,0.0,0.0,39.947727,-75.227912
BaltimoreAvBurmontRdFS,0.0,0.0,0.0,0.0,39.934624,-75.284665
BaltimoreAvChurchSt,0.0,0.0,0.0,0.0,39.928242,-75.300225
BaltimoreAvEdgemontAvMBFS,0.0,1.0,0.0,1.0,39.932025,-75.29101
BaltimoreAvFlorenceAv,0.0,2.5,0.0,2.5,39.948312,-75.219503
BaltimoreAvHighlandAv,0.0,0.0,0.0,0.0,39.938632,-75.270654
BaltimoreAvJacksonStFS,0.0,0.0,0.0,0.0,39.934206,-75.28613
BaltimoreAvMarpleAv,0.0,0.0,0.0,0.0,39.932951,-75.28899
BaltimoreAvMartinDrFS,0.0,0.0909090909090909,0.0,0.04545454545454545,39.936538,-75.280647
BaltimoreAvRigbyAv,0.125,1.0,0.125,1.0,39.93895,-75.268056
BaltimoreAvRunnemedeAv,0.0,0.0,0.0,0.0,39.93771,-75.275249
BaltimoreAvSpringfieldRd,0.0,0.666666666666667,0.0,0.666666666666667,39.929301,-75.297048
BaltimoreAvSycamoreAv,0.0,1.0,0.0,1.0,39.928633,-75.299044
BaltimoreAvWycombeAv,0.0,0.375,0.0,0.375,39.938657,-75.269627
BaltimoreAvndSt,1.625,3.5,0.40625,0.875,39.94882025,-75.217207
BaltimoreAvrdSt,1.0,1.75,0.16666666666666666,0.2916666666666667,39.948391,-75.22272199999999
BaltimoreAvstSt,0.5,0.458333333333333,0.125,0.11458333333333325,39.9477725,-75.22536099999999
BaltimoreAvthSt,8.778846153846153,18.842948717948726,0.2438568376068376,0.5234152421652424,39.94718458333333,-75.23007375
BaltimorePikeGrandviewRd,0.0,0.0,0.0,0.0,39.914079,-75.372566
BaltimorePikeJacksonSt,0.0,0.0,0.0,0.0,39.916915,-75.389584
BaltimorePikeSloanLnFS,0.0,0.0,0.0,0.0,39.914777,-75.377216
BaltimorePikeStateSt,0.0,0.0,0.0,0.0,39.918006,-75.397398
BaltimorePkAndrewRdFS,0.111111111111111,0.5,0.0555555555555555,0.25,39.921515,-75.320918
BaltimorePkArdmoreAv,0.0,0.222222222222222,0.0,0.222222222222222,39.936821,-75.278734
BaltimorePkBeattyRd,0.0,0.0,0.0,0.0,39.91501,-75.378916
BaltimorePkChurchRdNS,0.583333333333333,2.833333333333333,0.2916666666666665,1.4166666666666665,39.915113,-75.339836
BaltimorePkChurchSt,0.222222222222222,0.5,0.111111111111111,0.25,39.928037,-75.30032
BaltimorePkDiamondSt,0.0,0.0,0.0,0.0,39.929834,-75.295465
BaltimorePkEdgemontAvMBNS,0.111111111111111,0.0,0.111111111111111,0.0,39.931953,-75.290751
BaltimorePkEdgmontSt,0.0,0.222222222222222,0.0,0.111111111111111,39.916253,-75.386079
BaltimorePkElwynRd,0.0,0.0,0.0,0.0,39.916829,-75.404669
BaltimorePkGladstoneRd,0.0,0.0,0.0,0.0,39.936457,-75.280423
BaltimorePkGrandviewRd,0.666666666666667,1.33333333333333,0.666666666666667,1.33333333333333,39.913972,-75.372885
BaltimorePkGraniteRunDrFS,0.0,0.0,0.0,0.0,39.913958,-75.433917
BaltimorePkGraniteRunRd,0.5,0.5,0.5,0.5,39.913663,-75.434283
BaltimorePkHomesteadAv,0.0,0.0,0.0,0.0,39.923108,-75.316513
BaltimorePkHomesteadAvFS,0.222222222222222,0.0,0.111111111111111,0.0,39.923045,-75.316194
BaltimorePkJacksonSt,0.0,0.111111111111111,0.0,0.111111111111111,39.934054,-75.286012
BaltimorePkLeamyAv,0.0,0.0,0.0,0.0,39.918844,-75.328984
BaltimorePkLehannCr,0.0,0.0,0.0,0.0,39.92065133333333,-75.32355566666666
BaltimorePkLemonSt,0.0,0.0,0.0,0.0,39.917559,-75.395474
BaltimorePkManchesterAv,0.0,0.0,0.0,0.0,39.915877,-75.383377
BaltimorePkMarpleAvFS,0.333333333333333,0.0,0.333333333333333,0.0,39.932924,-75.288695
BaltimorePkMonroeSt,0.0,0.0,0.0,0.0,39.91656566666666,-75.38797133333334
BaltimorePkNorthAv,0.0,0.0,0.0,0.0,39.92370433333333,-75.31424133333333
BaltimorePkNorwindenDr,0.0,0.0,0.0,0.0,39.921622,-75.321001
BaltimorePkOliveSt,0.0,0.0,0.0,0.0,39.917004,-75.391414
BaltimorePkOrangeSt,1.0,0.333333333333333,0.5,0.1666666666666665,39.917264,-75.393397
BaltimorePkRadnorSt,0.0,0.0,0.0,0.0,39.916029,-75.384486
BaltimorePkRiverviewRdMBNS,0.0833333333333333,1.25,0.04166666666666665,0.625,39.914481,-75.342575
BaltimorePkRunnemedeAvFS,0.0,0.125,0.0,0.125,39.93754,-75.27532
BaltimorePkSaxerAv,0.0,0.0,0.0,0.0,39.919859,-75.325713
BaltimorePkSaxerAvFS,0.0,0.333333333333333,0.0,0.333333333333333,39.919966,-75.325795
BaltimorePkSchoolLn,0.0,0.0,0.0,0.0,39.916331,-75.415587
BaltimorePkScottdaleRd,0.0,0.333333333333333,0.0,0.333333333333333,39.934588,-75.284134
BaltimorePkSpringfieldRdFS,0.111111111111111,0.0,0.111111111111111,0.0,39.929265,-75.296753
BaltimorePkSycamoreAv,0.0,0.222222222222222,0.0,0.222222222222222,39.928482,-75.299021
BaltimorePkWestAv,0.0,0.333333333333333,0.0,0.111111111111111,39.922336333333334,-75.31867
BaltimorePkWindemereAv,0.0,0.0,0.0,0.0,39.937176,-75.27695
BaltimorePkWindermereAv,0.0,0.0,0.0,0.0,39.937355,-75.276915
BanesStScotchbrookDr,0.2714285714285714,0.485714285714286,0.1357142857142857,0.242857142857143,40.083255,-75.041327
BaringStrdStFS,0.0625,0.125,0.03125,0.0625,39.961619,-75.189914
BaringStthSt,1.875,1.125,0.3125,0.1875,39.96133016666667,-75.19211916666667
BaringStthStFS,0.0,0.0,0.0,0.0,39.960906,-75.195219
BartramAvIslandRdMBFS,0.0,0.0588235294117647,0.0,0.0588235294117647,39.893679,-75.239344
BartramAvthStMBFS,0.0,1.41176470588235,0.0,1.41176470588235,39.893154,-75.239806
BathStBuckleySt,0.153846153846154,0.0,0.076923076923077,0.0,40.099183,-74.861658
BathStHowellSt,0.230769230769231,0.0,0.230769230769231,0.0,40.10083,-74.862722
BathStHowellStMBFS,0.0,0.0,0.0,0.0,40.101286,-74.862801
BathStMifflinSt,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,40.099479,-74.861963
BathStOtterStFS,0.153846153846154,0.0,0.153846153846154,0.0,40.097465,-74.86076
BattersbyStHarbisonAv,0.6,0.133333333333333,0.6,0.133333333333333,40.029731,-75.062625
BattersbyStHellermanSt,0.25833333333333297,0.0,0.12916666666666649,0.0,40.0319025,-75.0604855
BattersbyStLevickSt,0.38333333333333297,0.75,0.19166666666666649,0.375,40.0306655,-75.061674
BattersbyStMaGeeAvFS,0.533333333333333,0.0666666666666667,0.533333333333333,0.0666666666666667,40.03306,-75.05951
BattersbyStMageeSt,0.25,0.0,0.25,0.0,40.033051,-75.059309
BayntonStArmatSt,0.4,0.5,0.1,0.125,40.038077,-75.170575
BayntonStChurchLn,0.0,0.0769230769230769,0.0,0.03846153846153845,40.037109,-75.16864
BayntonStMortonStFS,1.45,0.25,0.725,0.125,40.037226,-75.168746
BearHillRdCentralAv,0.428571428571429,0.0714285714285714,0.428571428571429,0.0714285714285714,40.04537,-75.475274
BearHillRdCentralAvFS,1.5,0.153846153846154,0.75,0.076923076923077,40.04503,-75.475498
BearHillRdDaylesfordBlvd,0.642857142857143,0.0,0.642857142857143,0.0,40.056438,-75.472336
BearHillRdDaylesfordBlvdMBFS,1.125,0.384615384615385,0.5625,0.1923076923076925,40.057295,-75.471875
BeaverDamRdLakelandAv,0.0,0.85,0.0,0.425,40.116231,-74.853853
BeaverDamRdPlymouthAv,0.0,0.0,0.0,0.0,40.118995,-74.851238
BeaverDamRdSchumacherDr,0.0,0.0,0.0,0.0,40.113939,-74.854179
BeaverDamRdVeniceAvFS,0.0,0.0,0.0,0.0,40.113958,-74.854392
BeaverStCanalSt,0.1,1.25,0.05,0.625,40.10062,-74.85586
BeaverStCanalStFS,0.0,0.0,0.0,0.0,40.100693,-74.856049
BeaverStGardenStMBNS,0.0,0.1,0.0,0.05,40.104332,-74.855558
BeaverStPointSt,0.0,0.0,0.0,0.0,40.102352,-74.855917
BeaverStPondSt,0.0,0.0,0.0,0.0,40.098596,-74.85616
BeaverStthStFS,0.0,0.0,0.0,0.0,40.108043,-74.855043
BeechDrMapleSt,1.3051948051948008,0.0909090909090909,0.6525974025974004,0.04545454545454545,40.134575,-75.356371
BeechDrSpruceStFS,0.4224598930481287,0.176470588235294,0.21122994652406435,0.088235294117647,40.13602,-75.354606
BeechwoodBrooklineStationNHSL,0.0,2.0,0.0,2.0,39.986485,-75.291484
BelfieldAvArmstrongSt,0.5,1.0,0.25,0.5,40.0368335,-75.160465
BelfieldAvArmstrongStMBFS,0.25,0.0,0.25,0.0,40.036979,-75.161759
BelfieldAvArmstrongStMBNS,0.0,0.1875,0.0,0.09375,40.036854,-75.161783
BelfieldAvChurchLn,0.4,0.0,0.2,0.0,40.037464,-75.167598
BelfieldAvChurchLnMBNS,0.1,0.5,0.05,0.25,40.037175,-75.165825
BelfieldAvPennSt,0.25,0.307692307692308,0.08333333333333333,0.10256410256410266,40.036841333333335,-75.164183
BelfieldAvPennStMBNS,0.5,0.0,0.25,0.0,40.037032,-75.165767
BelfieldAvWisterSt,0.0,0.0,0.0,0.0,40.036642,-75.158521
BelfieldAvWisterStFS,0.0,0.75,0.0,0.75,40.036758,-75.158721
BelfieldAvthSt,0.5,2.5,0.5,2.5,40.036279,-75.155815
BelfieldAvthStFS,0.0,0.25,0.0,0.25,40.036386,-75.155767
BelgradeStIndianaAvdetour,0.0,0.361111111111111,0.0,0.1805555555555555,39.984063,-75.108757
BelgradeStLehighAvdetour,0.5,1.0,0.5,1.0,39.980243,-75.116063
BellevueAvComlyRdFS,0.181818181818182,0.0,0.181818181818182,0.0,40.161088,-74.91258
